gid,latitude,longitude,google_maps_link,vacancy_score,vacancy_subscore,vacancy_subscore_v1,road_subscore,healthcare_subscore,education_subscore,lifestyle_subscore,essential_services_subscore,urban_percentage,water_percentage,other_percentage,healthcare_count_1km,education_count_1km,lifestyle_count_1km
14697,17.46138656313678,78.38248849910637,"https://www.google.com/maps?q=17.461387,78.382488",16.40625,16.40625,1.73,69.51,69.96,0.0,69.73,3.17,83.59375,0.0,0.0,2,0,10
14698,17.46424896220852,78.38244758337203,"https://www.google.com/maps?q=17.464249,78.382448",17.382812,17.382812,2.22,72.37,69.61,0.0,68.43,1.59,82.61719,0.0,0.0,2,0,5
14699,17.46711136036467,78.38240665986145,"https://www.google.com/maps?q=17.467111,78.382407",0.09765625,0.09765625,9.49,70.32,70.5,0.0,69.38,3.17,99.90234,0.0,0.0,7,0,8
14700,17.469973757605093,78.38236572857409,"https://www.google.com/maps?q=17.469974,78.382366",77.63672,77.63672,16.15,71.76,70.73,0.0,69.16,6.35,22.363281,0.0,0.0,8,0,7
14701,17.472836153929666,78.38232478950937,"https://www.google.com/maps?q=17.472836,78.382325",58.10547,58.10546999999999,10.48,70.02,70.72,0.0,69.37,6.35,36.035156,0.0,5.859375,7,0,6
14702,17.475698549338244,78.38228384266675,"https://www.google.com/maps?q=17.475699,78.382284",0.0,0.0,9.49,71.67,69.98,2.78,68.76,6.35,97.36328,0.0,2.6367188,6,1,3
14703,17.47856094383069,78.38224288804568,"https://www.google.com/maps?q=17.478561,78.382243",0.0,0.0,12.58,69.99,70.37,2.78,70.62,15.87,93.84766,0.0,6.1523438,9,1,15
14704,17.481423337406877,78.38220192564556,"https://www.google.com/maps?q=17.481423,78.382202",0.0,0.0,4.69,68.93,71.46,5.56,72.36,15.87,36.71875,0.0,63.28125,11,2,23
14705,17.484285730066652,78.38216095546584,"https://www.google.com/maps?q=17.484286,78.382161",0.0,0.0,5.3,72.44,72.07,8.33,73.83,15.87,86.71875,0.0,13.28125,11,3,27
14706,17.487148121809895,78.38211997750594,"https://www.google.com/maps?q=17.487148,78.382120",0.0,0.0,5.06,73.47,72.94,13.89,74.85,15.87,100.0,0.0,0.0,13,5,31
14707,17.490010512636456,78.38207899176531,"https://www.google.com/maps?q=17.490011,78.382079",0.0,0.0,7.15,74.04,71.89,19.44,73.24,15.87,100.0,0.0,0.0,12,7,25
14708,17.49287290254621,78.38203799824338,"https://www.google.com/maps?q=17.492873,78.382038",0.0,0.0,10.97,73.78,70.42,19.44,72.25,14.29,100.0,0.0,0.0,8,7,22
14709,17.495735291539017,78.38199699693959,"https://www.google.com/maps?q=17.495735,78.381997",0.0,0.0,8.51,75.86,70.81,11.11,73.56,7.94,100.0,0.0,0.0,6,4,24
14710,17.498597679614736,78.38195598785337,"https://www.google.com/maps?q=17.498598,78.381956",2.5390625,2.5390625,6.66,78.64,73.69,11.11,73.87,12.7,97.46094,0.0,0.0,11,4,22
14711,17.501460066773234,78.38191497098413,"https://www.google.com/maps?q=17.501460,78.381915",0.0,0.0,5.55,75.73,73.76,8.33,72.89,11.11,79.10156,20.898438,0.0,10,3,19
14712,17.504322453014375,78.38187394633135,"https://www.google.com/maps?q=17.504322,78.381874",12.890625,12.890625,13.19,72.7,72.25,2.78,71.0,17.46,56.445312,30.664062,0.0,9,1,14
14713,17.507184838338027,78.38183291389443,"https://www.google.com/maps?q=17.507185,78.381833",0.0,0.0,16.4,74.23,72.67,5.56,69.27,22.22,94.23828,0.0,5.7617188,9,2,10
14714,17.510047222744042,78.38179187367281,"https://www.google.com/maps?q=17.510047,78.381792",7.03125,7.03125,16.03,74.34,68.86,2.78,67.33,22.22,87.01172,0.0,5.9570312,2,1,5
14715,17.512909606232295,78.38175082566592,"https://www.google.com/maps?q=17.512910,78.381751",0.0,0.0,8.14,75.28,69.35,5.56,66.37,15.87,100.0,0.0,0.0,2,2,5
14716,17.515771988802644,78.3817097698732,"https://www.google.com/maps?q=17.515772,78.381710",0.0,0.0,2.84,77.9,70.26,5.56,66.21,15.87,100.0,0.0,0.0,1,2,5
14717,17.51863437045495,78.38166870629409,"https://www.google.com/maps?q=17.518634,78.381669",0.0,0.0,1.48,75.9,69.17,5.56,66.18,15.87,99.02344,0.9765625,0.0,1,2,5
14718,17.52149675118909,78.38162763492802,"https://www.google.com/maps?q=17.521497,78.381628",18.457031,18.457031,4.19,70.87,67.8,2.78,65.48,4.76,62.01172,6.8359375,12.6953125,1,1,2
14719,17.52435913100491,78.3815865557744,"https://www.google.com/maps?q=17.524359,78.381587",50.0,50.0,23.8,65.84,66.44,2.78,65.19,4.76,14.6484375,35.351562,0.0,1,1,2
14720,17.52722150990228,78.38154546883271,"https://www.google.com/maps?q=17.527222,78.381545",30.371094,30.371094,22.32,64.05,65.06,2.78,64.94,0.0,55.95703,13.671875,0.0,0,1,1
14721,17.530083887881073,78.38150437410229,"https://www.google.com/maps?q=17.530084,78.381504",7.8125,7.8125,10.48,65.3,64.67,0.0,66.45,0.0,27.734375,0.0,64.453125,0,0,4
14722,17.532946264941142,78.38146327158269,"https://www.google.com/maps?q=17.532946,78.381463",31.152344,31.152344,21.33,61.0,63.98,2.78,67.55,0.0,34.472656,0.0,34.375,0,1,5
14723,17.53580864108235,78.38142216127328,"https://www.google.com/maps?q=17.535809,78.381422",96.38672,96.38672,2.84,60.46,63.09,2.78,68.6,3.17,3.6132812,0.0,0.0,0,1,6
14724,17.53867101630457,78.38138104317349,"https://www.google.com/maps?q=17.538671,78.381381",98.24219,98.24219,4.32,68.52,62.06,2.78,69.36,3.17,1.3671875,0.390625,0.0,0,1,6
14725,17.54153339060766,78.38133991728274,"https://www.google.com/maps?q=17.541533,78.381340",85.25391,85.25391,21.82,74.92,61.79,2.78,69.81,3.17,12.988281,1.6601562,0.09765625,0,1,6
14726,17.54439576399148,78.38129878360056,"https://www.google.com/maps?q=17.544396,78.381299",85.44922,85.44922,4.69,78.45,61.43,2.78,69.67,3.17,14.550781,0.0,0.0,0,1,6
14727,17.547258136455895,78.38125764212623,"https://www.google.com/maps?q=17.547258,78.381258",19.335938,19.335938,13.07,78.9,60.87,2.78,68.27,3.17,80.66406,0.0,0.0,0,1,2
14728,17.550120508000784,78.38121649285927,"https://www.google.com/maps?q=17.550121,78.381216",9.1796875,9.1796875,27.13,71.37,60.16,0.0,67.26,1.59,90.82031,0.0,0.0,0,0,1
14729,17.552982878625993,78.38117533579911,"https://www.google.com/maps?q=17.552983,78.381175",20.507812,20.507812,21.82,68.26,59.31,0.0,66.18,0.0,72.94922,6.5429688,0.0,0,0,0
14730,17.555845248331394,78.38113417094517,"https://www.google.com/maps?q=17.555845,78.381134",48.046875,48.046875,11.84,64.73,58.37,0.0,65.26,0.0,34.08203,17.871094,0.0,0,0,0
14731,17.55870761711684,78.3810929982969,"https://www.google.com/maps?q=17.558708,78.381093",19.921875,19.921875,2.84,70.3,57.35,0.0,64.33,0.0,0.0,80.078125,0.0,0,0,0
14732,17.561569984982203,78.38105181785367,"https://www.google.com/maps?q=17.561570,78.381052",71.484375,71.484375,9.74,74.7,56.27,0.0,63.39,0.0,5.7617188,22.753906,0.0,0,0,0
14733,17.564432351927355,78.38101062961499,"https://www.google.com/maps?q=17.564432,78.381011",66.11328,66.11328,13.69,77.14,55.14,0.0,62.45,0.0,33.88672,0.0,0.0,0,0,0
14734,17.567294717952144,78.38096943358025,"https://www.google.com/maps?q=17.567295,78.380969",100.0,100.0,4.93,74.66,53.97,0.0,61.5,0.0,0.0,0.0,0.0,0,0,0
14735,17.570157083056436,78.38092822974885,"https://www.google.com/maps?q=17.570157,78.380928",100.0,100.0,3.95,71.02,52.77,0.0,60.54,0.0,0.0,0.0,0.0,0,0,0
14736,17.573019447240107,78.38088701812029,"https://www.google.com/maps?q=17.573019,78.380887",100.0,100.0,6.78,69.74,51.55,0.0,59.59,0.0,0.0,0.0,0.0,0,0,0
14737,17.575881810503013,78.38084579869395,"https://www.google.com/maps?q=17.575882,78.380846",100.0,100.0,5.55,60.3,50.31,0.0,58.63,0.0,0.0,0.0,0.0,0,0,0
14738,17.578744172845017,78.38080457146927,"https://www.google.com/maps?q=17.578744,78.380805",99.02344,99.02344,7.52,60.32,49.05,0.0,57.67,0.0,0.9765625,0.0,0.0,0,0,0
14739,17.581606534265983,78.38076333644571,"https://www.google.com/maps?q=17.581607,78.380763",64.94141,64.94141,10.85,63.46,47.79,0.0,56.72,0.0,35.058594,0.0,0.0,0,0,0
14740,17.584468894765777,78.38072209362265,"https://www.google.com/maps?q=17.584469,78.380722",38.867188,38.867188,13.07,64.8,46.5,0.0,55.76,0.0,61.132812,0.0,0.0,0,0,0
14741,17.58733125434427,78.38068084299957,"https://www.google.com/maps?q=17.587331,78.380681",40.625,40.625,20.35,64.19,45.21,0.0,54.8,0.0,59.375,0.0,0.0,0,0,0
14742,17.590193613001304,78.38063958457585,"https://www.google.com/maps?q=17.590194,78.380640",1.171875,1.171875,11.84,64.3,43.92,0.0,53.84,0.0,96.58203,0.0,2.2460938,0,0,0
14743,17.593055970736767,78.38059831835098,"https://www.google.com/maps?q=17.593056,78.380598",0.0,0.0,6.29,65.08,42.61,0.0,52.88,0.0,100.0,0.0,0.0,0,0,0
14744,17.595918327550503,78.38055704432433,"https://www.google.com/maps?q=17.595918,78.380557",0.0,0.0,7.89,63.59,41.3,0.0,51.92,0.0,100.0,0.0,0.0,0,0,0
14745,17.598780683442385,78.38051576249538,"https://www.google.com/maps?q=17.598781,78.380516",65.91797,65.91797,16.03,59.22,39.98,0.0,50.96,0.0,28.613281,5.46875,0.0,0,0,0
14746,17.601643038412277,78.3804744728635,"https://www.google.com/maps?q=17.601643,78.380474",100.0,100.0,9.25,57.06,38.66,0.0,50.04,0.0,0.0,0.0,0.0,0,0,0
14747,17.604505392460048,78.3804331754282,"https://www.google.com/maps?q=17.604505,78.380433",99.609375,99.609375,18.87,56.08,37.34,0.0,49.89,0.0,0.0,0.390625,0.0,0,0,0
14753,17.19521807527258,78.38923785149898,"https://www.google.com/maps?q=17.195218,78.389238",100.0,100.0,8.14,56.3,38.95,0.0,50.13,0.0,0.0,0.0,0.0,0,0,0
14754,17.198080565711866,78.38919770217282,"https://www.google.com/maps?q=17.198081,78.389198",93.16406,93.16406,4.81,62.21,40.32,0.0,50.76,0.0,0.0,6.8359375,0.0,0,0,0
14755,17.200943055248487,78.38915754513117,"https://www.google.com/maps?q=17.200943,78.389158",96.77734,96.77734,23.18,69.32,41.68,0.0,51.36,0.0,0.0,3.2226562,0.0,0,0,0
14756,17.203805543882304,78.38911738037346,"https://www.google.com/maps?q=17.203806,78.389117",100.0,100.0,21.09,87.12,43.05,0.0,51.94,0.0,0.0,0.0,0.0,0,0,0
14757,17.206668031613187,78.38907720789922,"https://www.google.com/maps?q=17.206668,78.389077",100.0,100.0,16.4,90.39,44.41,0.0,52.48,0.0,0.0,0.0,0.0,0,0,0
14758,17.20953051844098,78.38903702770783,"https://www.google.com/maps?q=17.209531,78.389037",70.41016,70.41016,10.73,89.96,45.78,0.0,52.99,0.0,29.589844,0.0,0.0,0,0,0
14759,17.212393004365573,78.38899683979875,"https://www.google.com/maps?q=17.212393,78.388997",100.0,100.0,14.18,74.13,47.14,0.0,53.95,0.0,0.0,0.0,0.0,0,0,0
14760,17.21525548938681,78.38895664417143,"https://www.google.com/maps?q=17.215255,78.388957",100.0,100.0,9.12,70.15,48.5,0.0,54.91,0.0,0.0,0.0,0.0,0,0,0
14761,17.21811797350456,78.38891644082533,"https://www.google.com/maps?q=17.218118,78.388916",100.0,100.0,18.5,66.28,49.87,0.0,55.88,0.0,0.0,0.0,0.0,0,0,0
14762,17.22098045671869,78.38887622975986,"https://www.google.com/maps?q=17.220980,78.388876",100.0,100.0,8.88,65.44,51.23,0.0,56.84,0.0,0.0,0.0,0.0,0,0,0
14763,17.223842939029062,78.38883601097454,"https://www.google.com/maps?q=17.223843,78.388836",99.70703,99.70703,7.4,62.66,52.59,0.0,57.8,0.0,0.0,0.29296875,0.0,0,0,0
14764,17.22670542043553,78.38879578446873,"https://www.google.com/maps?q=17.226705,78.388796",100.0,100.0,16.52,62.31,53.95,0.0,58.76,0.0,0.0,0.0,0.0,0,0,0
14765,17.22956790093796,78.38875555024191,"https://www.google.com/maps?q=17.229568,78.388756",100.0,100.0,13.81,63.88,55.31,0.0,59.73,0.0,0.0,0.0,0.0,0,0,0
14766,17.232430380536226,78.38871530829354,"https://www.google.com/maps?q=17.232430,78.388715",100.0,100.0,14.18,63.7,56.66,0.0,60.69,0.0,0.0,0.0,0.0,0,0,0
14767,17.235292859230178,78.38867505862306,"https://www.google.com/maps?q=17.235293,78.388675",64.94141,64.94141,24.66,61.78,58.01,0.0,61.65,0.0,30.566406,4.4921875,0.0,0,0,0
14768,17.23815533701969,78.38863480122993,"https://www.google.com/maps?q=17.238155,78.388635",54.6875,54.6875,11.22,63.07,59.36,0.0,62.61,0.0,0.0,45.3125,0.0,0,0,0
14769,17.241017813904623,78.38859453611357,"https://www.google.com/maps?q=17.241018,78.388595",42.96875,42.96875,8.38,72.17,60.7,0.0,63.57,0.0,0.0,57.03125,0.0,0,0,0
14770,17.243880289884828,78.38855426327343,"https://www.google.com/maps?q=17.243880,78.388554",99.12109,99.12109,21.7,75.05,62.04,0.0,64.53,0.0,0.0,0.87890625,0.0,0,0,0
14771,17.246742764960178,78.38851398270897,"https://www.google.com/maps?q=17.246743,78.388514",100.0,100.0,24.29,71.11,63.35,0.0,65.49,0.0,0.0,0.0,0.0,0,0,0
14772,17.24960523913054,78.38847369441962,"https://www.google.com/maps?q=17.249605,78.388474",100.0,100.0,13.93,60.86,64.65,0.0,66.45,0.0,0.0,0.0,0.0,0,0,0
14773,17.252467712395763,78.38843339840484,"https://www.google.com/maps?q=17.252468,78.388433",80.37109,80.37109,9.37,61.29,67.15,0.0,67.6,0.0,0.0,19.628906,0.0,3,0,1
14774,17.25533018475572,78.38839309466407,"https://www.google.com/maps?q=17.255330,78.388393",40.33203,40.33203,8.63,60.99,68.34,0.0,68.54,0.0,0.0,59.66797,0.0,3,0,1
14775,17.258192656210284,78.38835278319671,"https://www.google.com/maps?q=17.258193,78.388353",91.11328,91.11328,28.11,70.41,69.29,0.0,69.42,0.0,0.0,8.886719,0.0,3,0,1
14776,17.261055126759302,78.3883124640023,"https://www.google.com/maps?q=17.261055,78.388312",33.59375,33.59375,15.91,75.29,69.53,0.0,69.63,0.0,66.40625,0.0,0.0,3,0,1
14777,17.26391759640264,78.38827213708024,"https://www.google.com/maps?q=17.263918,78.388272",0.0,0.0,3.45,78.93,68.42,0.0,68.82,0.0,100.0,0.0,0.0,2,0,1
14778,17.266780065140164,78.38823180242993,"https://www.google.com/maps?q=17.266780,78.388232",18.261719,18.261719,17.76,76.05,67.31,0.0,67.89,0.0,81.73828,0.0,0.0,2,0,1
14779,17.26964253297174,78.38819146005089,"https://www.google.com/maps?q=17.269643,78.388191",99.609375,99.609375,10.48,71.49,65.22,0.0,66.75,0.0,0.390625,0.0,0.0,0,0,0
14780,17.27250499989723,78.38815110994251,"https://www.google.com/maps?q=17.272505,78.388151",100.0,100.0,8.51,64.86,63.92,0.0,65.79,0.0,0.0,0.0,0.0,0,0,0
14781,17.275367465916492,78.38811075210427,"https://www.google.com/maps?q=17.275367,78.388111",100.0,100.0,14.06,63.2,62.6,0.0,64.83,0.0,0.0,0.0,0.0,0,0,0
14782,17.278229931029394,78.38807038653557,"https://www.google.com/maps?q=17.278230,78.388070",100.0,100.0,20.96,68.06,61.26,0.0,63.87,0.0,0.0,0.0,0.0,0,0,0
14783,17.281092395235788,78.3880300132359,"https://www.google.com/maps?q=17.281092,78.388030",100.0,100.0,37.85,75.99,59.91,0.0,62.91,0.0,0.0,0.0,0.0,0,0,0
14784,17.28395485853556,78.38798963220468,"https://www.google.com/maps?q=17.283955,78.387990",100.0,100.0,27.5,74.71,58.56,0.0,61.95,0.0,0.0,0.0,0.0,0,0,0
14785,17.28681732092855,78.38794924344135,"https://www.google.com/maps?q=17.286817,78.387949",100.0,100.0,29.72,69.52,57.21,0.0,60.99,0.0,0.0,0.0,0.0,0,0,0
14786,17.289679782414638,78.3879088469454,"https://www.google.com/maps?q=17.289680,78.387909",100.0,100.0,3.58,68.27,56.05,0.0,60.02,0.0,0.0,0.0,0.0,0,0,0
14787,17.292542242993676,78.38786844271618,"https://www.google.com/maps?q=17.292542,78.387868",100.0,100.0,0.25,64.25,57.16,0.0,59.06,0.0,0.0,0.0,0.0,0,0,0
14788,17.29540470266554,78.38782803075324,"https://www.google.com/maps?q=17.295405,78.387828",100.0,100.0,7.64,63.63,58.22,0.0,58.1,0.0,0.0,0.0,0.0,0,0,0
14789,17.298267161430076,78.38778761105596,"https://www.google.com/maps?q=17.298267,78.387788",100.0,100.0,4.19,61.08,59.2,0.0,57.14,0.0,0.0,0.0,0.0,0,0,0
14790,17.30112961928716,78.38774718362379,"https://www.google.com/maps?q=17.301130,78.387747",88.86719,88.86719,3.21,61.04,60.1,0.0,56.17,0.0,0.0,0.0,11.1328125,0,0,0
14791,17.303992076236646,78.3877067484562,"https://www.google.com/maps?q=17.303992,78.387707",100.0,100.0,0.74,64.63,60.87,0.0,55.21,0.0,0.0,0.0,0.0,0,0,0
14792,17.306854532278408,78.38766630555259,"https://www.google.com/maps?q=17.306855,78.387666",100.0,100.0,2.1,64.32,61.5,0.0,55.16,0.0,0.0,0.0,0.0,0,0,0
14793,17.3097169874123,78.38762585491241,"https://www.google.com/maps?q=17.309717,78.387626",100.0,100.0,2.71,64.24,61.93,0.0,55.46,0.0,0.0,0.0,0.0,0,0,0
14794,17.312579441638192,78.38758539653519,"https://www.google.com/maps?q=17.312579,78.387585",100.0,100.0,0.12,64.61,62.49,0.0,55.7,0.0,0.0,0.0,0.0,0,0,0
14795,17.315441894955935,78.38754493042023,"https://www.google.com/maps?q=17.315442,78.387545",82.22656,82.22656,6.54,66.13,63.04,0.0,56.24,0.0,17.773438,0.0,0.0,0,0,0
14796,17.318304347365412,78.38750445656709,"https://www.google.com/maps?q=17.318304,78.387504",79.49219,79.49219,1.6,69.23,63.36,0.0,56.94,0.0,20.507812,0.0,0.0,0,0,0
14797,17.32116679886648,78.38746397497516,"https://www.google.com/maps?q=17.321167,78.387464",100.0,100.0,5.67,69.65,63.4,0.0,57.61,0.0,0.0,0.0,0.0,0,0,0
14798,17.32402924945899,78.38742348564388,"https://www.google.com/maps?q=17.324029,78.387423",100.0,100.0,23.8,69.73,63.16,0.0,58.23,0.0,0.0,0.0,0.0,0,0,0
14799,17.32689169914281,78.3873829885727,"https://www.google.com/maps?q=17.326892,78.387383",100.0,100.0,13.56,63.98,62.67,0.0,58.81,0.0,0.0,0.0,0.0,0,0,0
14800,17.329754147917818,78.38734248376107,"https://www.google.com/maps?q=17.329754,78.387342",95.80078,95.80078,28.48,63.6,61.98,0.0,59.33,1.59,4.1992188,0.0,0.0,0,0,0
14801,17.332616595783854,78.38730197120844,"https://www.google.com/maps?q=17.332617,78.387302",28.90625,28.90625,10.48,65.32,61.12,0.0,59.78,1.59,71.09375,0.0,0.0,0,0,0
14802,17.335479042740797,78.38726145091421,"https://www.google.com/maps?q=17.335479,78.387261",0.0,0.0,9.62,67.38,60.15,0.0,60.16,1.59,100.0,0.0,0.0,0,0,0
14803,17.338341488788508,78.38722092287787,"https://www.google.com/maps?q=17.338341,78.387221",1.4648438,1.4648438,7.03,68.47,59.16,0.0,60.91,0.0,98.53516,0.0,0.0,0,0,0
14804,17.34120393392685,78.38718038709885,"https://www.google.com/maps?q=17.341204,78.387180",7.03125,7.03125,7.52,66.57,60.52,0.0,61.83,0.0,92.96875,0.0,0.0,0,0,0
14805,17.344066378155677,78.38713984357655,"https://www.google.com/maps?q=17.344066,78.387140",2.1484375,2.1484375,9.37,67.56,61.88,0.0,62.74,0.0,97.85156,0.0,0.0,0,0,0
14806,17.346928821474872,78.38709929231047,"https://www.google.com/maps?q=17.346929,78.387099",0.0,0.0,7.15,72.78,63.66,0.0,63.63,0.0,100.0,0.0,0.0,1,0,0
14807,17.34979126388428,78.38705873330004,"https://www.google.com/maps?q=17.349791,78.387059",0.0,0.0,3.7,77.89,65.43,0.0,64.69,1.59,100.0,0.0,0.0,2,0,1
14808,17.352653705383773,78.38701816654465,"https://www.google.com/maps?q=17.352654,78.387018",0.0,0.0,8.88,78.18,67.18,0.0,65.71,1.59,100.0,0.0,0.0,3,0,2
14809,17.355516145973212,78.38697759204382,"https://www.google.com/maps?q=17.355516,78.386978",0.0,0.0,9.86,80.53,68.05,0.0,66.48,1.59,100.0,0.0,0.0,2,0,2
14810,17.358378585652463,78.38693700979692,"https://www.google.com/maps?q=17.358379,78.386937",0.0,0.0,6.04,78.89,68.79,0.0,67.53,1.59,98.24219,0.0,1.7578125,1,0,4
14811,17.361241024421386,78.38689641980342,"https://www.google.com/maps?q=17.361241,78.386896",0.0,0.0,5.06,81.43,69.72,0.0,68.0,1.59,100.0,0.0,0.0,2,0,4
14812,17.364103462279843,78.3868558220628,"https://www.google.com/maps?q=17.364103,78.386856",0.0,0.0,2.59,81.53,68.94,0.0,68.39,0.0,100.0,0.0,0.0,2,0,5
14813,17.3669658992277,78.3868152165744,"https://www.google.com/maps?q=17.366966,78.386815",0.0,0.0,1.48,73.36,67.73,0.0,68.03,0.0,100.0,0.0,0.0,2,0,4
14814,17.36982833526482,78.38677460333777,"https://www.google.com/maps?q=17.369828,78.386775",7.7148438,7.7148438,9.0,68.6,65.58,0.0,66.8,0.0,92.1875,0.0,0.09765625,0,0,0
14815,17.37269077039107,78.38673398235228,"https://www.google.com/maps?q=17.372691,78.386734",12.890625,12.890625,27.99,69.29,64.51,0.0,66.15,0.0,0.0,0.0,87.109375,0,0,0
14816,17.375553204606312,78.38669335361737,"https://www.google.com/maps?q=17.375553,78.386693",0.0,0.0,25.52,70.12,63.42,2.78,65.39,0.0,0.0,0.0,100.0,0,1,0
14817,17.3784156379104,78.38665271713253,"https://www.google.com/maps?q=17.378416,78.386653",0.0,0.0,19.36,71.07,62.23,2.78,64.76,0.0,0.0,0.0,100.0,0,1,1
14818,17.381278070303207,78.38661207289718,"https://www.google.com/maps?q=17.381278,78.386612",0.0,0.0,17.14,65.18,62.41,2.78,64.25,0.0,17.675781,0.0,82.32422,0,1,2
14819,17.384140501784596,78.38657142091073,"https://www.google.com/maps?q=17.384141,78.386571",16.503906,16.503906,13.69,62.48,63.04,2.78,65.48,0.0,0.68359375,0.0,82.8125,1,1,4
14820,17.387002932354434,78.38653076117266,"https://www.google.com/maps?q=17.387003,78.386531",44.82422,44.82422,1.73,62.65,63.89,5.56,66.26,0.0,0.0,0.0,55.17578,1,2,4
14821,17.389865362012568,78.38649009368238,"https://www.google.com/maps?q=17.389865,78.386490",36.914062,36.914062,2.1,66.04,65.22,2.78,66.97,0.0,63.085938,0.0,0.0,1,1,4
14822,17.392727790758883,78.38644941843931,"https://www.google.com/maps?q=17.392728,78.386449",0.0,0.0,6.66,68.78,67.37,2.78,68.31,3.17,100.0,0.0,0.0,3,1,8
14823,17.395590218593227,78.38640873544297,"https://www.google.com/maps?q=17.395590,78.386409",0.0,0.0,13.44,67.54,70.29,2.78,69.25,6.35,100.0,0.0,0.0,7,1,11
14824,17.39845264551547,78.38636804469272,"https://www.google.com/maps?q=17.398453,78.386368",28.222656,28.222656,5.3,70.66,70.86,2.78,71.02,9.52,71.77734,0.0,0.0,6,1,17
14825,17.401315071525467,78.38632734618803,"https://www.google.com/maps?q=17.401315,78.386327",0.0,0.0,6.41,69.78,72.69,2.78,72.83,12.7,100.0,0.0,0.0,8,1,23
14826,17.40417749662309,78.38628663992831,"https://www.google.com/maps?q=17.404177,78.386287",0.0,0.0,16.15,70.0,71.59,2.78,72.8,14.29,100.0,0.0,0.0,7,1,21
14827,17.407039920808202,78.38624592591306,"https://www.google.com/maps?q=17.407040,78.386246",0.0,0.0,11.22,70.96,70.31,8.33,73.04,15.87,100.0,0.0,0.0,7,3,20
14828,17.40990234408067,78.38620520414165,"https://www.google.com/maps?q=17.409902,78.386205",0.0,0.0,9.74,73.43,69.84,5.56,72.02,14.29,100.0,0.0,0.0,7,2,17
14829,17.412764766440347,78.38616447461357,"https://www.google.com/maps?q=17.412765,78.386164",0.0,0.0,7.64,72.12,69.17,5.56,71.59,15.87,100.0,0.0,0.0,5,2,19
14830,17.41562718788711,78.38612373732825,"https://www.google.com/maps?q=17.415627,78.386124",0.0,0.0,1.36,78.38,68.74,5.56,69.5,6.35,14.2578125,85.74219,0.0,3,2,9
14831,17.41848960842081,78.38608299228511,"https://www.google.com/maps?q=17.418490,78.386083",0.0,0.0,3.45,75.72,68.47,0.0,68.29,3.17,27.734375,72.265625,0.0,3,0,2
14832,17.42135202804131,78.38604223948359,"https://www.google.com/maps?q=17.421352,78.386042",59.472656,59.472656,13.19,73.74,67.66,0.0,67.83,1.59,40.527344,0.0,0.0,3,0,1
14833,17.424214446748483,78.38600147892312,"https://www.google.com/maps?q=17.424214,78.386001",100.0,100.0,0.62,66.12,65.87,0.0,68.4,4.76,0.0,0.0,0.0,1,0,5
14834,17.42707686454219,78.38596071060317,"https://www.google.com/maps?q=17.427077,78.385961",41.015625,41.015625,4.44,62.78,66.98,0.0,71.58,6.35,0.0,17.285156,41.69922,2,0,17
14835,17.429939281422293,78.38591993452314,"https://www.google.com/maps?q=17.429939,78.385920",63.76953,63.76953000000001,12.95,67.93,66.83,0.0,74.23,6.35,29.199219,7.03125,0.0,1,0,26
14836,17.43280169738865,78.38587915068251,"https://www.google.com/maps?q=17.432802,78.385879",0.0,0.0,4.56,70.89,67.03,8.33,76.83,7.94,100.0,0.0,0.0,2,3,36
14837,17.43566411244113,78.3858383590807,"https://www.google.com/maps?q=17.435664,78.385838",0.0,0.0,5.06,72.93,73.42,25.0,86.37,36.51,100.0,0.0,0.0,15,9,86
14838,17.4385265265796,78.38579755971712,"https://www.google.com/maps?q=17.438527,78.385798",0.0,0.0,8.26,76.61,76.73,30.56,92.3,63.49,100.0,0.0,0.0,20,11,117
14839,17.441388939803915,78.38575675259122,"https://www.google.com/maps?q=17.441389,78.385757",0.0,0.0,9.25,78.76,79.07,44.44,96.69,77.78,100.0,0.0,0.0,24,16,138
14840,17.444251352113945,78.38571593770246,"https://www.google.com/maps?q=17.444251,78.385716",0.0,0.0,8.26,80.13,81.64,55.56,98.84,84.13,100.0,0.0,0.0,28,20,149
14841,17.447113763509556,78.38567511505026,"https://www.google.com/maps?q=17.447114,78.385675",0.0,0.0,9.74,78.7,80.74,52.78,97.0,69.84,100.0,0.0,0.0,28,19,141
14842,17.449976173990606,78.38563428463408,"https://www.google.com/maps?q=17.449976,78.385634",0.0,0.0,11.84,77.33,77.87,41.67,93.89,61.9,87.109375,0.0,12.890625,22,15,123
14843,17.452838583556957,78.3855934464533,"https://www.google.com/maps?q=17.452839,78.385593",3.125,3.125,12.58,78.63,74.52,27.78,86.91,49.21,96.875,0.0,0.0,15,10,88
14844,17.455700992208474,78.38555260050741,"https://www.google.com/maps?q=17.455701,78.385553",0.0,0.0,8.51,76.01,70.07,19.44,78.25,17.46,100.0,0.0,0.0,7,7,45
14845,17.45856339994503,78.38551174679584,"https://www.google.com/maps?q=17.458563,78.385512",6.5429688,6.5429688,6.41,73.6,70.66,2.78,72.23,14.29,93.45703,0.0,0.0,6,1,18
14846,17.46142580676647,78.385470885318,"https://www.google.com/maps?q=17.461426,78.385471",22.753906,22.753906,1.85,71.36,70.13,0.0,68.77,1.59,77.24609,0.0,0.0,2,0,5
14847,17.464288212672674,78.38543001607331,"https://www.google.com/maps?q=17.464288,78.385430",14.2578125,14.2578125,11.47,71.14,70.57,0.0,67.62,1.59,85.74219,0.0,0.0,4,0,4
